date,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
8/21/2015,knife,38,Male,White,Wake Forest,NC,FALSE,other,Not fleeing,FALSE
5/29/2016,unarmed,38,Male,White,Stoneville,NC,FALSE,other,Car,FALSE
5/7/2015,knife,38,Male,White,Beacon,NY,FALSE,other,Car,FALSE
10/19/2016,vehicle,38,Male,White,Willoughby,OH,FALSE,undetermined,Car,FALSE
2/23/2017,gun,38,Male,White,Columbus,OH,FALSE,attack,Not fleeing,FALSE
3/7/2017,unarmed,38,Male,White,Medina,OH,FALSE,other,Car,FALSE
4/6/2017,gun,38,Male,White,Madison Township,OH,TRUE,attack,Not fleeing,FALSE
3/4/2017,vehicle,38,Male,White,Oklahoma City,OK,FALSE,attack,Car,TRUE
5/21/2016,unarmed,38,Male,White,Oregon City,OR,TRUE,attack,Not fleeing,FALSE
6/9/2016,gun,38,Male,White,York,PA,FALSE,attack,,FALSE
2/22/2016,vehicle,38,Male,White,Mission,TX,TRUE,other,Car,FALSE
9/30/2016,,38,Male,White,Groveton,TX,FALSE,undetermined,Not fleeing,FALSE
4/3/2015,knife,38,Male,White,Winchester,VA,FALSE,other,Not fleeing,TRUE
12/27/2017,gun,38,Male,White,Chester,VA,TRUE,attack,Not fleeing,FALSE
3/13/2016,hammer,38,Female,White,Vancouver,WA,FALSE,attack,Not fleeing,FALSE
10/13/2016,gun,38,Male,White,Kent,WA,FALSE,other,Not fleeing,FALSE
3/24/2015,gun,38,Male,White,Fond du Lac,WI,FALSE,attack,Not fleeing,FALSE
6/15/2016,gun,38,Male,White,Pembine,WI,TRUE,attack,Car,FALSE
2/3/2017,gun,38,Male,White,Grafton,WV,FALSE,attack,Not fleeing,FALSE
12/14/2015,knife,39,Male,Asian,Long Beach,CA,FALSE,other,Not fleeing,FALSE
4/22/2015,gun,39,Male,Asian,Eldorado Springs,CO,FALSE,attack,Not fleeing,FALSE
4/12/2018,knife,39,Male,Black,Helena-West Helena,AR,FALSE,attack,Not fleeing,FALSE
2/21/2018,gun,39,Male,Black,Phoenix,AZ,FALSE,attack,Car,FALSE
10/20/2015,toy weapon,39,Male,Black,San Diego,CA,FALSE,attack,Not fleeing,FALSE
11/15/2015,toy weapon,39,Male,Black,Oakland,CA,FALSE,attack,Not fleeing,FALSE
10/31/2016,vehicle,39,Female,Black,Torrance,CA,TRUE,attack,Car,FALSE
9/24/2017,gun,39,Male,Black,San Francisco,CA,FALSE,other,Not fleeing,FALSE
1/15/2015,gun,39,Male,Black,Aurora,CO,FALSE,attack,Not fleeing,FALSE
3/27/2015,knife,39,Male,Black,Fort Pierce,FL,FALSE,other,Not fleeing,FALSE
2/9/2018,gun,39,Male,Black,Locust Grove,GA,FALSE,attack,Not fleeing,FALSE
8/5/2015,gun,39,Male,Black,Maui,HI,FALSE,attack,Not fleeing,FALSE
4/22/2017,vehicle,39,Male,Black,Portage,IN,TRUE,other,Not fleeing,FALSE
7/27/2017,gun,39,Male,Black,Homer,LA,FALSE,attack,Car,FALSE
3/24/2017,knife,39,Male,Black,Baltimore,MD,TRUE,other,Not fleeing,TRUE
8/22/2015,gun,39,Male,Black,Troy,NY,FALSE,attack,Foot,FALSE
7/11/2016,gun,39,Male,Black,New York,NY,FALSE,attack,Foot,FALSE
4/6/2017,toy weapon,39,Male,Black,Westerville,OH,TRUE,attack,Not fleeing,FALSE
1/21/2016,gun,39,Male,Black,Eufaula,OK,TRUE,attack,Car,FALSE
2/11/2018,gun,39,Male,Black,Pittsburgh,PA,FALSE,attack,Foot,FALSE
4/10/2017,gun,39,Male,Black,Houston,TX,FALSE,other,Foot,TRUE
3/29/2018,gun,39,Male,Black,Charleston,WV,TRUE,attack,Car,FALSE
3/11/2015,gun,39,Male,Hispanic,Santa Ana,CA,FALSE,attack,Not fleeing,FALSE
4/8/2015,gun,39,Male,Hispanic,Los Angeles,CA,FALSE,attack,Foot,FALSE
9/15/2015,gun,39,Male,Hispanic,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE
1/14/2016,knife,39,Male,Hispanic,Santa Clarita,CA,FALSE,other,Not fleeing,FALSE
1/17/2017,gun,39,Male,Hispanic,Twentynine Palms,CA,FALSE,attack,Not fleeing,FALSE
7/31/2017,gun,39,Male,Hispanic,Los Banos,CA,TRUE,attack,Not fleeing,FALSE
9/11/2017,toy weapon,39,Male,Hispanic,Bassett,CA,FALSE,attack,Not fleeing,FALSE
1/4/2015,nail gun,39,Male,Hispanic,Evans,CO,FALSE,attack,Not fleeing,FALSE
2/21/2017,gun,39,Male,Hispanic,Colorado Springs,CO,FALSE,other,Other,FALSE
3/1/2016,gun,39,Male,Hispanic,Palm Bay,FL,TRUE,attack,Not fleeing,FALSE
3/26/2016,meat cleaver,39,Male,Hispanic,Lowell,MA,TRUE,other,Not fleeing,FALSE
11/25/2017,gun,39,Male,Hispanic,Penasco,NM,FALSE,attack,Not fleeing,FALSE
5/30/2015,toy weapon,39,Male,Hispanic,Nashville,TN,FALSE,attack,Not fleeing,FALSE
7/7/2015,gun,39,Male,Hispanic,Edinburg,TX,TRUE,attack,Not fleeing,FALSE
2/23/2016,machete,39,Male,Hispanic,Houston,TX,TRUE,attack,Not fleeing,FALSE
3/21/2018,gun,39,Male,Unknown,Owasso,OK,TRUE,attack,Not fleeing,TRUE
3/19/2015,box cutter,39,Male,White,Lawrence County,AL,TRUE,other,Not fleeing,TRUE
11/3/2017,gun and car,39,Male,White,Ohatchee,AL,FALSE,attack,Car,FALSE
1/18/2016,gun,39,Male,White,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE
2/15/2016,undetermined,39,Male,White,Yorba Linda,CA,FALSE,undetermined,Not fleeing,FALSE
4/10/2016,gun,39,Male,White,Modesto,CA,FALSE,other,Car,FALSE
8/1/2017,gun,39,Male,White,Visalia,CA,FALSE,attack,Foot,FALSE
12/21/2015,gun,39,Male,White,Deltona,FL,FALSE,attack,Not fleeing,FALSE
10/17/2016,knife,39,Male,White,Holiday,FL,TRUE,other,Not fleeing,FALSE
1/20/2017,gun,39,Male,White,Gainesville,FL,TRUE,attack,Not fleeing,FALSE
11/20/2015,gun,39,Male,White,Paulding County,GA,TRUE,attack,Not fleeing,FALSE
2/25/2017,gun,39,Male,White,Lumpkin,GA,FALSE,attack,Car,FALSE
9/13/2015,gun,39,Male,White,Wellman,IA,TRUE,attack,Not fleeing,FALSE
1/11/2015,gun,39,Male,White,Arcola,IL,TRUE,attack,Not fleeing,FALSE
7/4/2017,gun,39,Male,White,Belleville,IL,TRUE,attack,Not fleeing,FALSE
1/12/2018,gun,39,Male,White,Scottsville,KY,FALSE,other,Not fleeing,FALSE
7/10/2017,gun,39,Male,White,North Branch,MN,FALSE,attack,Car,FALSE
4/11/2018,machete,39,Male,White,Sparta,NC,FALSE,other,Not fleeing,TRUE
1/27/2015,knife,39,Female,White,Omaha,NE,TRUE,attack,Not fleeing,FALSE
2/23/2015,unarmed,39,Male,White,Omaha,NE,FALSE,other,Not fleeing,FALSE
5/27/2015,knife,39,Male,White,Ideal Beach,NJ,FALSE,attack,Not fleeing,FALSE
3/29/2018,knife,39,Male,White,Las Vegas,NV,FALSE,other,Not fleeing,TRUE
1/6/2018,baseball bat,39,Male,White,McLoud,OK,FALSE,other,Not fleeing,FALSE
5/9/2017,unarmed,39,Male,White,Lexington,SC,FALSE,other,Foot,FALSE
1/5/2016,knife,39,Male,White,Johnson City,TN,FALSE,other,Foot,FALSE
10/31/2017,gun,39,Male,White,Livingston,TN,FALSE,attack,Not fleeing,FALSE
9/28/2017,baton,39,Male,White,Salt Lake City,UT,FALSE,other,Not fleeing,FALSE
7/2/2017,gun,39,Male,White,Norfolk,VA,TRUE,attack,Not fleeing,FALSE
5/4/2016,gun,39,Male,White,Burien,WA,FALSE,attack,Car,FALSE
7/17/2016,gun,39,Male,White,Sheboygan,WI,FALSE,other,Not fleeing,FALSE
12/11/2016,vehicle,39,Male,White,Fairmont,WV,FALSE,other,Not fleeing,FALSE
2/16/2018,undetermined,39,Male,White,Sissonville,WV,TRUE,undetermined,,FALSE
5/20/2015,knife,39,Female,White,Gillette,WY,FALSE,other,Car,FALSE
1/27/2016,toy weapon,40,Male,Asian,Lenoir City,TN,TRUE,other,Not fleeing,FALSE
4/8/2016,knife,40,Male,Black,Sacramento,CA,TRUE,other,Foot,FALSE
10/23/2016,gun,40,Male,Black,Colorado Springs,CO,FALSE,attack,Not fleeing,FALSE
6/11/2015,gun,40,Male,Black,Pompano Beach,FL,FALSE,attack,Not fleeing,FALSE
5/28/2015,gun,40,Male,Black,Carrollton,GA,FALSE,attack,Not fleeing,FALSE
1/20/2016,gun,40,Male,Black,Port Barre,LA,FALSE,attack,Not fleeing,FALSE
2/26/2018,gun,40,Male,Black,St. Louis,MO,FALSE,attack,Not fleeing,FALSE
2/28/2015,gun,40,Male,Black,Tarboro,NC,TRUE,attack,Car,FALSE
1/6/2018,undetermined,40,Male,Black,Los Lunas,NM,FALSE,undetermined,,FALSE
7/9/2016,gun,40,Male,Black,Broken Bow,OK,FALSE,attack,Car,FALSE
9/16/2016,unarmed,40,Male,Black,Tulsa,OK,FALSE,other,Not fleeing,FALSE
4/6/2016,ax,40,Female,Black,Gallatin,TN,FALSE,attack,Not fleeing,TRUE
3/1/2017,knife,40,Male,Black,Lufkin,TX,FALSE,attack,Not fleeing,TRUE
3/1/2018,machete,40,Male,Black,Henrico,VA,FALSE,other,Car,FALSE
8/30/2015,gun,40,Male,Hispanic,Tucson,AZ,FALSE,attack,Not fleeing,FALSE
8/17/2015,unarmed,40,Male,Hispanic,San Jose,CA,FALSE,other,Foot,FALSE
9/3/2015,unarmed,40,Male,Hispanic,Fresno,CA,TRUE,attack,Not fleeing,TRUE
9/17/2017,knife,40,Male,Hispanic,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
11/27/2017,gun,40,Male,Hispanic,South Gate,CA,TRUE,attack,Not fleeing,FALSE
3/18/2018,knife,40,Male,Hispanic,South El Monte,CA,FALSE,other,Foot,FALSE
10/28/2017,gun and car,40,Male,Hispanic,Greeley,CO,FALSE,attack,Car,FALSE
10/20/2015,gun,40,Male,Hispanic,Truth or Consequences,NM,FALSE,attack,Not fleeing,FALSE
3/8/2015,gun,40,Male,Hispanic,Oklahoma City,OK,FALSE,attack,Not fleeing,FALSE
9/27/2015,gun,40,Male,Hispanic,Ponder,TX,FALSE,attack,Not fleeing,FALSE
11/12/2016,gun,40,Male,White,Anchorage,AK,FALSE,attack,Not fleeing,FALSE
6/17/2015,gun,40,Female,White,Clanton,AL,FALSE,attack,Car,FALSE
7/29/2016,gun,40,Female,White,Homewood,AL,FALSE,attack,Not fleeing,FALSE
10/5/2017,gun,40,Male,White,Leeds,AL,FALSE,attack,,FALSE
5/23/2015,gun,40,Male,White,Eagar,AZ,FALSE,attack,Car,FALSE
10/9/2016,gun,40,Male,White,Scottsdale,AZ,TRUE,other,Car,FALSE
5/12/2015,undetermined,40,Male,White,Rancho Santa Margarita,CA,TRUE,other,Not fleeing,FALSE
8/18/2016,knife,40,Male,White,Antelope,CA,FALSE,other,Not fleeing,FALSE
3/10/2017,gun,40,Male,White,Escondido,CA,TRUE,attack,Not fleeing,FALSE
2/8/2018,BB gun,40,Male,White,Antioch,CA,FALSE,other,Not fleeing,FALSE
4/12/2016,unarmed,40,Male,White,Denver,CO,FALSE,other,Car,FALSE
5/9/2017,gun,40,Male,White,Westminster,CO,FALSE,attack,Not fleeing,FALSE
7/3/2015,gun,40,Male,White,Miami Beach,FL,FALSE,attack,Not fleeing,FALSE
1/14/2016,gun,40,Male,White,Hurst,IL,TRUE,attack,Not fleeing,FALSE
3/6/2018,gun,40,Male,White,North Manchester,IN,FALSE,attack,Not fleeing,TRUE
4/19/2015,gun,40,Male,White,Wilmore,KY,TRUE,attack,Not fleeing,FALSE
7/3/2016,knife,40,Male,White,New Iberia,LA,TRUE,other,Not fleeing,FALSE
3/27/2015,gun,40,Male,White,Webster,MA,FALSE,attack,Foot,FALSE
10/10/2015,crossbow,40,Male,White,Cato Township,MI,FALSE,attack,Not fleeing,FALSE
3/23/2018,unknown weapon,40,Male,White,Genesee Township,MI,FALSE,other,Car,FALSE
7/15/2017,unarmed,40,Female,White,Minneapolis,MN,FALSE,undetermined,Not fleeing,FALSE
12/22/2017,gun,40,Male,White,Gilbert,MN,FALSE,attack,Foot,FALSE
5/4/2016,undetermined,40,Male,White,Buffalo,MO,FALSE,attack,Not fleeing,FALSE
10/3/2017,pipe,40,Male,White,Jefferson City,MO,FALSE,attack,Not fleeing,FALSE
9/22/2017,gun,40,Male,White,Hattiesburg,MS,FALSE,attack,Not fleeing,FALSE
3/16/2016,gun,40,Male,White,Anson County,NC,TRUE,attack,Not fleeing,FALSE
6/15/2017,gun,40,Male,White,Newton,NH,FALSE,undetermined,Car,FALSE
1/18/2017,metal pipe,40,Male,White,Watts,OK,FALSE,attack,Not fleeing,FALSE
1/22/2018,gun,40,Male,White,Tulsa,OK,FALSE,other,Car,FALSE
1/30/2018,unarmed,40,Male,White,Pink,OK,FALSE,other,Not fleeing,FALSE
5/22/2015,toy weapon,40,Male,White,Somerset,PA,FALSE,attack,Not fleeing,FALSE
12/7/2017,gun,40,Male,White,Old Forge,PA,FALSE,attack,Car,FALSE
7/12/2017,undetermined,40,Male,White,Lake View,SC,TRUE,other,Not fleeing,FALSE
6/20/2017,gun,40,Male,White,Franklin,TN,FALSE,attack,Car,FALSE
1/24/2015,gun,40,Male,White,Fort Worth,TX,FALSE,attack,Not fleeing,FALSE
11/2/2016,undetermined,40,Male,White,West Jordan,UT,FALSE,undetermined,Other,FALSE
8/5/2015,gun,40,Male,White,Tacoma,WA,FALSE,attack,Not fleeing,FALSE
9/21/2017,knife,40,Male,White,Tacoma,WA,TRUE,other,Not fleeing,FALSE
2/27/2017,gun,40,Male,White,Corning,WI,FALSE,attack,Not fleeing,FALSE
4/19/2016,gun,41,Male,Asian,Charlotte,NC,TRUE,attack,Not fleeing,FALSE
2/3/2017,gun,41,Male,Asian,Panhandle,TX,FALSE,attack,Not fleeing,FALSE
3/7/2017,sharp object,41,Male,Black,Ladera Heights,CA,TRUE,other,Not fleeing,FALSE
9/7/2017,gun,41,Male,Black,Sacramento,CA,FALSE,attack,Car,FALSE
7/11/2016,gun,41,Male,Black,East St. Louis,IL,FALSE,attack,Not fleeing,FALSE
3/27/2015,gun,41,Male,Black,Boston,MA,FALSE,attack,Not fleeing,FALSE
6/25/2015,unarmed,41,Male,Black,Owings Mills,MD,TRUE,other,Not fleeing,FALSE
5/13/2017,gun,41,Male,Black,Columbia,MO,FALSE,attack,,FALSE
3/3/2018,gun,41,Male,Black,Gulfport,MS,FALSE,attack,Not fleeing,FALSE
11/28/2016,vehicle,41,Male,Black,Hickory,NC,FALSE,other,Car,FALSE
11/11/2017,gun,41,Male,Black,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE
10/9/2016,gun,41,Male,Black,Syracuse,NY,FALSE,attack,Not fleeing,FALSE
1/7/2015,knife,41,Male,Black,Columbus,OH,TRUE,other,Not fleeing,FALSE
2/5/2017,gun,41,Male,Black,Englewood,OH,TRUE,attack,Not fleeing,TRUE
4/15/2015,knife,41,Male,Black,Spartanburg,SC,FALSE,attack,Not fleeing,FALSE
4/15/2015,unarmed,41,Male,Black,Houston,TX,FALSE,other,Car,FALSE
2/22/2017,knife,41,Male,Black,Conroe,TX,FALSE,attack,Not fleeing,FALSE
2/20/2016,gun,41,Male,Black,Lakewood,WA,FALSE,attack,Car,FALSE
5/14/2017,gun,41,Male,Hispanic,Kingman,AZ,FALSE,attack,Car,FALSE
3/13/2015,gun,41,Male,Hispanic,Napa,CA,FALSE,other,Other,FALSE
9/10/2015,gun,41,Male,Hispanic,Downey,CA,FALSE,attack,Car,FALSE
3/6/2016,gun,41,Male,Hispanic,South Gate,CA,FALSE,attack,Other,FALSE
6/29/2017,toy weapon,41,Male,Hispanic,Burbank,CA,FALSE,attack,Not fleeing,FALSE
12/27/2016,knife,41,Male,Hispanic,North Riverside,IL,FALSE,attack,Not fleeing,FALSE
7/11/2016,gun,41,Male,Hispanic,Romulus,MI,FALSE,attack,Not fleeing,FALSE
7/23/2017,gun,41,Male,Hispanic,Southaven,MS,FALSE,attack,Not fleeing,FALSE
3/27/2018,gun,41,Male,Hispanic,Sanford,NC,FALSE,attack,Not fleeing,TRUE
3/7/2016,vehicle,41,Male,Hispanic,Carlsbad,NM,FALSE,other,Car,FALSE
7/28/2016,undetermined,41,Male,Hispanic,Sparks,NV,FALSE,undetermined,Not fleeing,FALSE
8/28/2015,undetermined,41,Male,Hispanic,San Antonio,TX,TRUE,undetermined,Not fleeing,FALSE
11/10/2016,gun,41,Male,Hispanic,San Angelo,TX,FALSE,undetermined,,FALSE
1/11/2017,gun,41,Male,Other,Lake Elsinore,CA,FALSE,attack,Other,FALSE
10/1/2017,unarmed,41,Male,White,Seward,AK,FALSE,other,Car,TRUE
1/29/2016,vehicle,41,Female,White,Phenix City,AL,FALSE,attack,Car,FALSE
2/28/2016,gun,41,Male,White,Ashville,AL,FALSE,attack,Not fleeing,FALSE
2/14/2018,gun,41,Male,White,Mobile,AL,TRUE,attack,Not fleeing,FALSE
12/26/2015,brick,41,Male,White,Phoenix,AZ,TRUE,other,Not fleeing,FALSE
7/13/2015,box cutter,41,Male,White,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
9/23/2016,undetermined,41,Male,White,Fair Oaks,CA,FALSE,attack,Foot,FALSE
5/16/2017,gun,41,Female,White,Washington,DC,FALSE,attack,Not fleeing,FALSE
4/20/2016,gun,41,Male,White,Homestead,FL,FALSE,attack,Not fleeing,FALSE
2/26/2017,knife,41,Male,White,Englewood,FL,FALSE,other,Not fleeing,FALSE
2/23/2015,gun,41,Male,White,Clarkesville,GA,FALSE,attack,Foot,FALSE
5/15/2015,gun,41,Male,White,Rockford,IL,TRUE,attack,Not fleeing,FALSE
3/29/2017,gun,41,Male,White,Stockton,IL,FALSE,attack,Car,FALSE
10/29/2017,knife,41,Male,White,New Castle,IN,FALSE,attack,Not fleeing,FALSE
2/10/2016,gun,41,Male,White,Louisville,KY,FALSE,attack,Not fleeing,FALSE
11/29/2016,gun,41,Male,White,Lynn,MA,FALSE,other,Not fleeing,FALSE
1/7/2017,unarmed,41,Male,White,Elkridge,MD,TRUE,attack,Not fleeing,FALSE
1/11/2017,air conditioner,41,Male,White,Austin,MN,FALSE,undetermined,Not fleeing,FALSE
6/16/2017,gun,41,Male,White,Water Valley,MS,FALSE,attack,Car,FALSE
2/21/2015,gun,41,Male,White,Ruidoso,NM,FALSE,attack,Not fleeing,FALSE
8/26/2016,gun,41,Male,White,Las Vegas,NV,FALSE,attack,Foot,FALSE
8/9/2015,gun,41,Male,White,Ardmore,OK,TRUE,attack,Not fleeing,FALSE
3/2/2016,knife,41,Male,White,Johnstown,PA,FALSE,other,Not fleeing,FALSE
1/5/2017,gun,41,Male,White,Monteagle,TN,TRUE,attack,Not fleeing,FALSE
8/13/2017,machete,41,Male,White,Cosby,TN,FALSE,attack,Foot,FALSE
1/16/2015,gun,41,Male,White,Mabank,TX,FALSE,attack,Car,FALSE
2/8/2015,gun,41,Male,White,Nocona,TX,FALSE,attack,Not fleeing,FALSE
11/17/2015,gun,41,Male,White,Weatherford,TX,FALSE,undetermined,Car,FALSE
6/29/2016,pitchfork,41,Male,White,Madison,WI,TRUE,other,Not fleeing,FALSE
3/23/2017,knife,42,Male,Black,Sheridan,AR,FALSE,attack,Car,FALSE
1/20/2015,vehicle,42,Male,Black,Scottsdale,AZ,FALSE,other,Car,FALSE
11/12/2015,knife,42,Male,Black,Sunnyvale,CA,FALSE,other,Not fleeing,FALSE
7/4/2017,gun,42,Male,Black,Antioch,CA,FALSE,other,Car,FALSE
12/1/2017,unarmed,42,Male,Black,San Francisco,CA,FALSE,other,Car,TRUE
12/6/2017,unarmed,42,Male,Black,Lauderdale Lakes,FL,TRUE,attack,Not fleeing,TRUE
4/8/2015,vehicle,42,Male,Black,Valdosta,GA,FALSE,attack,Car,FALSE
7/17/2016,gun,42,Male,Black,New York,NY,FALSE,attack,Not fleeing,FALSE
7/4/2015,gun,42,Male,Black,Oklahoma City,OK,FALSE,attack,Foot,FALSE
8/27/2015,box cutter,42,Male,Black,Dallas,TX,FALSE,attack,Not fleeing,FALSE
10/13/2017,gun,42,Male,Black,Charlottesville,VA,FALSE,attack,Foot,FALSE
7/13/2017,knife,42,Male,Hispanic,Goodyear,AZ,FALSE,attack,Not fleeing,FALSE
7/6/2015,knife,42,Male,Hispanic,Atwater,CA,FALSE,attack,Car,FALSE
2/26/2015,gun,42,Male,Hispanic,Lakeland,FL,FALSE,attack,Foot,FALSE
9/24/2015,knife,42,Male,Hispanic,Miami,FL,FALSE,attack,Not fleeing,FALSE
8/6/2015,knife,42,Male,Hispanic,Elsmere,KY,FALSE,attack,Not fleeing,FALSE
6/24/2016,gun,42,Male,Hispanic,Oklahoma City,OK,TRUE,other,Other,FALSE
10/18/2016,gun,42,Male,Hispanic,Tulsa,OK,FALSE,attack,Not fleeing,FALSE
1/15/2018,gun,42,Male,Hispanic,Eugene,OR,FALSE,other,Not fleeing,FALSE
7/21/2017,gun,42,Male,Hispanic,Mission,TX,FALSE,attack,Foot,FALSE
4/30/2015,unarmed,42,Male,Other,San Diego,CA,TRUE,other,Not fleeing,TRUE
3/24/2018,unarmed,42,Male,White,Nikolaevsk,AK,FALSE,attack,Not fleeing,FALSE
10/7/2016,gun,42,Male,White,Killeen,AL,FALSE,attack,Not fleeing,FALSE
1/1/2018,gun,42,Male,White,Romance,AR,FALSE,attack,Not fleeing,FALSE
2/2/2015,gun,42,Male,White,Apple Valley,CA,TRUE,attack,Not fleeing,FALSE
5/15/2015,toy weapon,42,Male,White,Sacramento,CA,TRUE,attack,Not fleeing,FALSE
1/31/2016,gun,42,Male,White,Bakersfield,CA,FALSE,attack,Car,FALSE
9/17/2016,hatchet,42,Male,White,Beaumont,CA,FALSE,other,Not fleeing,FALSE
1/30/2017,beer bottle,42,Male,White,Modesto,CA,FALSE,other,Not fleeing,FALSE
9/6/2017,unarmed,42,Male,White,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE
3/30/2018,toy weapon,42,Male,White,Atwater,CA,FALSE,other,Not fleeing,FALSE
3/18/2017,gun,42,Male,White,Boise,ID,FALSE,attack,Not fleeing,FALSE
1/26/2018,knife,42,Male,White,Alton,IL,FALSE,attack,Not fleeing,FALSE
3/22/2017,knife,42,Male,White,Booneville,KY,FALSE,other,Not fleeing,FALSE
1/30/2016,gun,42,Male,White,Sugar Creek,MO,FALSE,attack,Car,FALSE
3/7/2016,gun,42,Male,White,Billings,MT,FALSE,attack,Not fleeing,FALSE
8/1/2017,knife,42,Male,White,Mt. Airy,NC,FALSE,other,Not fleeing,FALSE
8/21/2017,toy weapon,42,Male,White,Morganton,NC,FALSE,attack,Not fleeing,FALSE
1/13/2018,undetermined,42,Male,White,Huntersville,NC,FALSE,other,Not fleeing,FALSE
3/6/2016,unarmed,42,Male,White,Bismarck,ND,FALSE,other,Foot,FALSE
7/6/2015,knife,42,Male,White,Bath,NH,TRUE,other,Not fleeing,TRUE
3/21/2015,gun,42,Male,White,Columbus,OH,FALSE,attack,Not fleeing,FALSE
1/1/2017,gun,42,Male,White,Springfield,OH,FALSE,other,Not fleeing,FALSE
1/29/2015,unarmed,42,Male,White,Stillwater,OK,FALSE,other,Foot,FALSE
1/7/2017,gun,42,Male,White,Fairland,OK,FALSE,attack,Other,FALSE
2/23/2015,knife,42,Male,White,Allentown,PA,FALSE,attack,Car,FALSE
8/15/2016,gun,42,Male,White,Counce,TN,FALSE,attack,Other,FALSE
6/6/2015,box cutter,42,Male,White,Midland,TX,TRUE,other,Not fleeing,FALSE
6/24/2016,gun,42,Female,White,Fulshear,TX,TRUE,attack,Not fleeing,FALSE
1/8/2015,shovel,42,Male,White,Salt Lake City,UT,FALSE,attack,Not fleeing,TRUE
2/11/2018,gun,42,Male,White,Bolton,VT,TRUE,other,Not fleeing,FALSE
4/30/2016,knife,42,Male,White,Wausau,WI,FALSE,other,Not fleeing,FALSE
3/27/2015,gun,42,Male,White,Fort Ashby,WV,FALSE,attack,Car,FALSE
4/22/2017,hatchet and gun,43,Male,Asian,Yuba City,CA,FALSE,attack,Foot,FALSE
11/10/2017,knife,43,Male,Black,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
3/1/2015,unarmed,43,Male,Black,Los Angeles,CA,TRUE,attack,Not fleeing,TRUE
3/8/2015,knife,43,Female,Black,Anaheim,CA,TRUE,other,Not fleeing,TRUE
1/12/2018,gun,43,Male,Black,Pittsburg,CA,FALSE,other,Not fleeing,FALSE
8/2/2016,gun,43,Male,Black,Palm Bay,FL,TRUE,attack,Not fleeing,FALSE
1/26/2018,vehicle,43,Male,Black,Rock Falls,IL,FALSE,attack,Car,FALSE
3/31/2016,gun,43,Male,Black,Baltimore,MD,FALSE,attack,Not fleeing,FALSE
4/8/2016,knife,43,Male,Black,Kentwood,MI,FALSE,other,Not fleeing,TRUE
9/20/2016,gun,43,Male,Black,Charlotte,NC,FALSE,other,Not fleeing,TRUE
7/19/2015,unarmed,43,Male,Black,Mt. Auburn,OH,FALSE,other,Car,TRUE
6/2/2016,knife,43,Male,Black,Norfolk,VA,TRUE,other,Not fleeing,TRUE
4/18/2015,gun,43,Male,Hispanic,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE
11/26/2017,gun,43,Male,Hispanic,Lemoore,CA,FALSE,attack,Car,FALSE
2/28/2017,gun,43,Male,Hispanic,Houma,LA,TRUE,other,Not fleeing,FALSE
6/8/2016,gun,43,Male,Hispanic,Kansas City,MO,FALSE,attack,Not fleeing,FALSE
10/11/2015,machete,43,Male,Hispanic,West Odessa,TX,FALSE,other,Car,FALSE
2/4/2016,gun,43,Male,Hispanic,El Paso,TX,FALSE,attack,Not fleeing,FALSE
5/14/2016,gun,43,Male,Unknown,Phoenix,AZ,FALSE,attack,Not fleeing,TRUE
10/22/2017,gun,43,Male,Unknown,Sparks,NV,FALSE,attack,Not fleeing,FALSE
1/23/2016,toy weapon,43,Male,White,Clanton,AL,FALSE,other,Not fleeing,TRUE
10/11/2017,gun,43,Male,White,Marana,AZ,FALSE,other,Not fleeing,FALSE
7/5/2015,unarmed,43,Male,White,Hawaiian Gardens,CA,FALSE,other,Not fleeing,FALSE
8/24/2016,gun,43,Male,White,Orlando,FL,TRUE,other,Not fleeing,FALSE
11/23/2016,knife,43,Male,White,Lealman,FL,FALSE,other,Not fleeing,FALSE
3/14/2017,gun,43,Male,White,Panama City Beach,FL,FALSE,attack,,FALSE
9/27/2015,gun,43,Male,White,Rossville,GA,FALSE,attack,Not fleeing,FALSE
5/26/2016,gun,43,Male,White,Lansing,IL,FALSE,attack,Foot,FALSE
8/15/2015,unarmed,43,Male,White,Hanover,IN,FALSE,attack,Not fleeing,FALSE
11/6/2016,vehicle,43,Male,White,Bowling Green,KY,FALSE,undetermined,Car,FALSE
1/16/2017,pole and knife,43,Male,White,Fulton,KY,FALSE,other,Not fleeing,FALSE
2/3/2018,unarmed,43,Male,White,Reading,MA,FALSE,other,Foot,FALSE
7/15/2015,metal pipe,43,Male,White,Marion,MI,TRUE,other,Not fleeing,FALSE
11/23/2016,knife,43,Male,White,Holland Township,MI,FALSE,other,Not fleeing,FALSE
11/23/2017,knife,43,Male,White,Holland Township,MI,TRUE,other,Not fleeing,FALSE
2/17/2015,gun,43,Female,White,Gaston County,NC,FALSE,attack,Not fleeing,FALSE
3/12/2016,gun,43,Male,White,Greensboro,NC,TRUE,attack,Not fleeing,TRUE
